VarName1,VarName2,VarName3,VarName4,VarName5,VarName6,VarName7,VarName8,VarName9,VarName10,M,M1,M2,min,min1,min2,VarName17,VarName18,VarName19,VarName20,VarName21,VarName22,VarName23,VarName24,VarName25,VarName26,VarName27,VarName28,VarName29,VarName30,VarName31,VarName32,VarName33,VarName34,VarName35,VarName36,VarName37,VarName38,VarName39,G,VarName41,VarName42,VarName43,G1,G2
2689433714876,25829809383,女士,48,3,5,农村用户,18.32,40,40.64,133.19,62.68,163.46,110,133,129,32.99,119.78,124,0.32,0,0,0,0,0.54,0,0,NaN,NaN,0,0,0,0,18,18,0,62.72,0,0,NaN,1,0,0,0,0
2697424075095,27437555912,先生,58,4,1,集团用户,69.1,68.3,82.47,5296.64,1871.14,3000.93,482,631,905,73.29,3389.57,672.67,0,0,14.27,0,0,0,1,0,100,1,1,0,0,1,68,68,0,0,0,1,NaN,1,0,0,0,0
2697451874951,30951610154,女士,50,3,1,农村用户,9.45,9.96,12.2,770.55,1081.6,1305.84,155,159,190,10.54,1052.66,168,0.45,0.96,3.2,0,0,0,0,0,NaN,NaN,0,0,0,0,9,9,NaN,NaN,NaN,0,NaN,1,0,0,0,0
2694525770197,25687751997,先生,45,3,1,大众用户,48.97,30.54,27.5,124.87,61.34,49.72,335,201,145,35.67,78.64,227,30.97,12.54,9.5,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,0,0,1,NaN,1,0,0,0,0
2697416822943,25829330948,女士,36,3,1,集团用户,33.58,33.96,34.14,0,0,0,124,139,168,33.89,0,143.67,0.38,0.76,1.14,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,0,0,0,NaN,1,0,0,0,0
2697514522938,30661718837,先生,54,3,1,农村用户,43.28,48.88,39.19,1974.7,1956.15,2035.47,321,361,273,43.78,1988.77,318.33,4.18,9.88,0.19,0,0,0,0,0,NaN,NaN,0,0,0,1,38,38,0,0,0,0,NaN,1,0,0,0,0
2697496592658,31118357371,女士,32,2,1,大众用户,29.21,20.09,21.04,0,28.93,335.23,116,94,166,23.45,121.39,125.33,11.21,2.09,3.04,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,1,NaN,1,0,0,0,0
2697420009197,28091294888,先生,47,3,1,大众用户,22.33,26.05,46.84,3.19,6.66,17.72,57,204,211,31.74,9.19,157.33,1.33,5.05,25.84,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,0,0,1,NaN,1,0,0,1,1
2697554225840,26118604106,女士,38,2,1,大众用户,8,8,8.2,5.89,263.23,5952.46,0,3,6,8.07,2073.86,3,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,8,8,0,0,0,0,NaN,1,0,0,1,1
2697611182626,30065987350,女士,22,1,1,校园用户,26.95,49.18,58.22,2763.17,9390.4,7798.94,39,81,90,44.78,6650.84,70,0.95,10.07,3.23,0,3.11,14.89,0,1,NaN,NaN,0,0,0,1,8,8,0,0,0,0,NaN,0,0,0,0,0
2697634318940,26958443149,女士,19,0,1,大众用户,0,10.69,16.84,1.2,236.83,4626.03,0,0,0,9.18,1621.35,0,0,0,0,0,10.69,16.84,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0.6,NaN,NaN,0,NaN,1,0,0,0,0
2697538448143,30959078731,先生,47,1,1,大众用户,65.38,23,19.95,20029.29,459.94,0.05,10,6,33,36.11,6829.76,16.33,0.38,0,0.95,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,1,NaN,1,0,0,0,0
2697422383948,27458559619,女士,58,3,1,农村用户,45,45,45,42.98,61.71,394.93,852,739,764,45,166.54,785,4.75,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,61.72,0,1,NaN,1,0,0,0,0
2694522405982,28061457951,女士,55,3,1,农村用户,18,18.1,73.83,10.09,1.25,392.49,104,372,268,36.64,134.61,248,0,0,0,0,0,55.83,0,0,NaN,NaN,0,0,0,0,18,18,0,1.27,0,1,NaN,1,0,0,0,0
2694519319748,28058563821,女士,54,3,1,大众用户,6.55,4.05,5.6,0,0,0,257,195,207,5.4,0,219.67,5.4,2.9,4.6,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,1,0,0,0,0
2697442855175,28105680781,女士,25,3,1,大众用户,51.5,54.76,56.55,2053.64,2063.13,3141.58,197,196,199,54.27,2419.45,197.33,1.83,1.84,1.6,0,0,0,0,1,NaN,NaN,0,0,0,0,38,38,NaN,NaN,0,1,NaN,1,0,0,1,1
2694517597998,28214232918,女士,56,3,1,农村用户,44.28,59.04,47.36,0,0,0,666,789,740,50.23,0,731.67,8.28,23.04,11.36,0,0,0,0,0,NaN,NaN,0,0,0,0,28,28,0,0,0,1,NaN,1,0,0,0,0
2697627754253,27414188585,先生,53,1,1,农村用户,41.22,15,15.2,0,0,0.1,731,207,468,23.81,0.03,468.67,26.22,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,0,0,1,NaN,0,0,0,0,0
2689417020908,26119094297,女士,46,3,1,大众用户,23.1,23,30.8,0.13,0.13,0.14,792,860,908,25.63,0.13,853.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,0,NaN,0,0,0,0,0
2697649209189,27459206861,女士,18,NaN,1,农村用户,19,19,19,0,0,0.08,39,204,164,19,0.03,135.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,0,NaN,0,0,0,0,0
2697562409529,25735597452,女士,58,3,1,农村用户,39,69,69,91.69,5939.58,8451.54,40,47,106,59,4827.6,64.33,0,0,0,0,0,0,0,1,NaN,NaN,0,0,0,0,38,38,4.48,58.01,82.54,1,NaN,1,0,0,0,0
2697641884315,25870569723,先生,17,2,1,大众用户,58,58.1,59.3,0,0,2328.47,41,39,46,58.47,776.16,42,0,0,0,0,0,0,1,0,100,1,1,0,0,0,68,68,0,0,0,1,NaN,1,0,0,0,0
2697489273732,28157866785,女士,40,3,1,集团用户,74.1,74.2,74.4,3834.43,3172.88,4240.81,186,449,186,74.23,3749.37,273.67,0,0,0,0,0,0,1,0,100,1,1,0,0,0,58,58,0,0,0,1,NaN,1,0,0,1,0
2697564430100,25830134789,先生,22,2,1,农村用户,43,63.1,63,344.12,26.51,106.99,13,30,4,56.37,159.21,15.67,0,0,0,0,0,0,0,1,NaN,NaN,0,1,0,1,38,38,0,0,0,1,NaN,1,0,0,0,0
2697443136305,26218425151,先生,54,3,1,大众用户,38,38,38,2623.85,1390.3,1101.07,258,228,291,38,1705.07,259,0,0,0,0,0,0,0,1,NaN,NaN,0,0,0,1,38,38,0,0,0,0,NaN,1,0,0,1,1
2697517053503,30661677042,女士,29,2,1,大众用户,32.35,26.45,24.8,306.16,260.27,141.87,103,223,91,27.87,236.1,139,6.3,8.25,4.5,7.95,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,0,0,1,NaN,1,0,0,0,0
2697452741197,26231519505,女士,45,3,1,大众用户,79.3,79.15,79,410.15,772.24,2611.11,874,620,865,79.15,1264.5,786.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,78,48,0,0,0,1,NaN,1,0,0,1,0
2697536318645,27965564067,先生,50,3,1,大众用户,51.92,101.52,111.2,2571.44,3346.29,2107.31,1319,1767,1797,88.21,2675.01,1627.67,18.62,68.02,77.9,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,1,NaN,1,0,0,0,0
2697453706193,30958558257,先生,40,3,1,大众用户,24.78,38.56,29.26,0.05,1954.07,1590.84,294,411,304,30.87,1181.65,336.33,11.78,25.46,15.96,0,0,0,0,0,NaN,NaN,0,0,0,0,8,8,0,0,0,1,NaN,1,0,0,0,0
2697500336148,27938266550,先生,39,3,1,校园用户,38,28,33.42,136.52,98.66,218.69,208,158,224,33.14,151.29,196.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,28,18,0,98.67,0,0,NaN,1,0,0,0,0
2694521430734,25687737833,女士,44,3,1,集团用户,19.1,19,19.1,627.01,690.05,1228.77,972,1022,1068,19.07,848.61,1020.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,1,NaN,1,0,0,1,1
2697463032568,25913638484,女士,32,3,1,大众用户,33,45,33,5447.54,5355.53,2213.51,281,312,206,37,4338.86,266.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,1,NaN,1,0,0,1,0
2697574899485,25863728698,女士,49,2,1,大众用户,18.75,19.8,18.98,0.03,0,0,200,184,117,19.18,0.01,167,0.75,1.8,0.98,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,0,0,0,NaN,0,0,0,0,0
2697618940958,32037969857,女士,19,1,1,校园用户,28.1,28.3,28.3,1227.34,4021.54,14895.03,8,29,71,28.23,6714.64,36,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,98,98,5.99,0,0,1,NaN,1,0,0,0,0
2697560022869,31110608286,先生,27,4,1,校园用户,23.47,21.67,21.8,28,53.58,102.71,88,64,82,22.31,61.43,78,2.47,0.57,0,0,0,0.8,0,0,NaN,NaN,0,0,0,0,18,18,0,53.61,NaN,1,NaN,1,0,0,0,0
2689429181974,25830036491,先生,51,3,12,农村用户,21.84,20.04,26.76,91.93,0,128.27,399,448,717,22.88,73.4,521.33,8.84,7.04,13.76,0,0,0,0,0,NaN,NaN,0,0,0,1,12,12,0,0,0,1,NaN,1,0,0,0,0
2697512897210,27965338912,先生,33,2,1,农村用户,27.4,27.55,28.3,0,0,0,248,170,169,27.75,0,195.67,8.4,8.55,9.3,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,0,0,1,NaN,0,0,0,0,0
2697442306112,25912929841,先生,30,3,1,大众用户,32,30,30,3382.12,3425.77,3748.31,98,8,5,30.67,3518.73,37,0,0,0,0,0,0,0,1,NaN,NaN,0,0,0,1,18,18,0,0,0,0,NaN,1,0,0,0,0
2697532784746,30958547672,女士,26,3,1,农村用户,70,70,70,7702.57,3898.87,4320.77,72,159,102,70,5307.4,111,0,0,0,0,0,0,1,0,100,1,1,0,0,1,68,68,0,0,0,1,NaN,1,0,0,0,0
2694524336823,25843561266,女士,43,4,1,集团用户,122.78,88.06,110.27,4960.16,3480.09,742.55,971,590,948,107.04,3060.93,836.33,53.58,21.86,44.27,0,0,0,0,0,NaN,NaN,0,0,0,1,58,58,0,0,0,1,NaN,1,0,0,1,1
2694528631349,26231370048,女士,48,3,1,大众用户,68.4,68.2,70.72,40.04,15.07,43.89,225,293,244,69.11,33,254,0.4,0,2.72,0,0,0,1,0,100,1,1,0,0,1,68,68,0.39,0.15,0.43,1,NaN,1,0,0,0,0
2689433378270,25830191518,先生,50,3,6,集团用户,20,20,20,0.09,0,0.03,375,398,338,20,0.04,370.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,0,0,1,NaN,1,0,0,0,0
2697431562630,27413972373,先生,39,3,1,农村用户,20,41,20.38,83.36,0.01,0.01,1012,1235,790,27.13,27.79,1012.33,0.57,22.8,2.28,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,0,NaN,1,0,0,0,0
2697442019819,27450508574,女士,45,4,1,大众用户,31,31,31.1,0,0,0,524,616,490,31.03,0,543.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,1,NaN,1,0,0,0,0
2697548531252,30459047244,先生,27,1,1,农村用户,9.05,14.3,12.5,0,0,0,92,171,53,11.95,0,105.33,1.05,6.3,4.5,0,0,0,0,0,NaN,NaN,0,0,0,0,8,8,0,0,0,0,NaN,0,0,1,0,0
2697559537915,27965930911,女士,45,2,1,农村用户,38.76,38,38,87.79,430.11,321.36,131,177,133,38.25,279.75,147,0.76,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,38,38,0,0,0,0,NaN,1,0,0,0,0
2689419241752,26231725257,先生,48,3,15,农村用户,33.73,108.68,35.49,29.77,455.11,5.19,332,367,428,59.3,163.36,375.67,1.33,2.09,2.09,0,73.99,0,0,0,NaN,NaN,0,0,0,0,18,18,29.78,0,0,0,NaN,1,0,0,0,0
2697490442819,31110318551,先生,27,3,1,大众用户,48.6,39.05,63.9,558.4,0.03,1948.42,653,684,1171,50.52,835.62,836,0,0,0,0,0,0,0,1,NaN,NaN,0,0,0,0,18,18,0,0.04,0,0,NaN,1,0,0,0,0
2689412610371,26143561817,先生,36,3,1,集团用户,69.1,69.1,69.2,0.8,0.33,2327.8,50,47,149,69.13,776.31,82,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,68,68,0,0,2.74,1,NaN,1,0,0,0,1
2694517942523,25893524774,女士,52,3,1,农村用户,49.56,21.18,42.62,715.32,828.67,643.08,243,274,219,37.79,729.02,245.33,0.29,0.29,0,0,0,0,1,0,200,1,1,0,0,1,10,10,0,0,0,1,NaN,1,0,0,0,0
2697631219878,27448634450,女士,21,0,1,校园用户,0,30,0,0,1198.52,0,0,2,0,30,1198.52,2,0,0,0,0,0,0,0,0,NaN,NaN,0,0,1,0,59,59,0,2.34,0,0,NaN,0,0,0,0,0
2689432762424,25735615294,先生,52,3,7,集团用户,43.7,47.9,66.21,0,0,0,567,245,1126,52.6,0,646,23.76,27.9,46.21,0,0,0,0,0,NaN,NaN,0,0,0,0,15,15,0,0,0,0,NaN,1,0,0,0,0
2697423825891,28234156955,先生,39,4,1,集团用户,93.2,93.2,93.2,1412.32,1994.38,1752.34,410,434,374,93.2,1719.68,406,0,0,0,0,0,0,1,0,100,1,1,0,0,1,99,99,44.12,NaN,8.56,1,NaN,1,0,0,1,0
2697651583225,27971310357,女士,31,NaN,1,农村用户,59,42.19,0,36.16,348.94,0,5,22,0,50.6,192.55,13.5,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,58,58,2.48,NaN,0,0,NaN,1,0,0,0,0
2697479628350,30459225547,女士,25,3,1,大众用户,69.3,69.5,62.2,3422.69,241.4,0.01,185,181,194,67,1221.37,186.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,68,68,0,0,0,1,NaN,1,0,0,0,0
2689432627108,25829780667,女士,38,3,7,集团用户,57.55,105.28,54.4,5341.75,3719.19,5708.9,1612,2071,1899,72.41,4923.28,1860.67,0.45,49.78,30.4,0,0,0,0,0,NaN,NaN,0,0,0,0,99,99,23.42,17.16,27.78,0,NaN,1,0,0,0,0
2697445644274,26043566429,先生,45,4,1,集团用户,111.2,108.6,107.7,2170.05,3339.48,2702.58,3813,3221,2639,109.17,2737.37,3224.33,0,0,0,0,0,0,1,0,100,1,1,0,0,1,58,58,0,0,0,1,NaN,1,0,0,0,0
2697502128071,27971424034,女士,34,3,1,大众用户,69,69.1,69,4179.87,7518.92,3914.24,297,311,370,69.03,5204.34,326,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,68,68,20.81,53.43,18.23,1,NaN,1,0,0,0,0
2689436973117,25829314878,先生,46,3,1,集团用户,18,18,16.4,3254.35,2085.37,2763.03,531,615,630,17.47,2700.92,592,0,0,0,0,0,0,0,1,NaN,NaN,0,0,0,0,18,18,0,0,0,0,NaN,1,0,0,1,1
2694514927322,26231553421,女士,47,3,1,集团用户,58,58,178.3,4237.82,13197.1,3708.73,339,303,267,98.1,7047.88,303,0,0,0,0,0,0,1,0,100,1,1,0,0,1,68,68,41.39,NaN,16.21,1,NaN,1,0,0,0,0
2689414027645,26218538617,女士,45,3,16,集团用户,12,12.15,12,0,0.5,0.01,379,342,160,12.05,0.17,293.67,0,0.15,0,0,0,0,0,0,NaN,NaN,0,0,0,0,9,9,0,0,0,1,NaN,1,0,0,1,0
2689418533524,26231598617,女士,53,3,15,大众用户,5.9,3.9,11.2,0,0.01,0.02,337,96,278,7,0.01,237,2.9,0.9,7.8,0,0,0,0,0,NaN,NaN,0,0,0,1,NaN,NaN,0,0,0,1,NaN,2,0,0,0,0
2697590342974,30959130421,先生,46,1,1,大众用户,12,25.19,19.84,0.03,3725.59,797.86,62,125,94,19.01,1507.83,93.67,3.8,7.79,8.74,0,0,0,0,1,NaN,NaN,0,0,0,0,8,8,0,0,0,1,346523395,2,0,0,0,0
2689414855914,26118487277,先生,54,4,15,大众用户,74.1,74.1,74,1350.17,1329.57,1387.34,545,504,745,74.07,1355.69,598,0,0,0,0,0,0,0,0,NaN,NaN,0,1,0,0,99,99,6.59,6.49,6.77,0,NaN,1,0,0,0,0
2697442029142,30951562265,先生,46,3,1,大众用户,29,29,29,1307.32,0,1335.99,253,226,254,29,881.1,244.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,28,28,0,0,0,1,NaN,1,0,0,1,0
2697426175769,25883444860,女士,46,3,1,农村用户,28.1,28,94.57,0.11,0.06,429.52,321,318,375,50.22,143.23,338,0,0,0,0,0,66.57,0,0,NaN,NaN,0,0,0,0,18,18,0,0.08,0,0,NaN,1,0,0,0,0
2697641920883,26219015333,女士,25,0,1,农村用户,19.2,20.5,19,2692.83,4121.91,2900.72,60,34,16,19.57,3238.49,36.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,0,NaN,1,0,0,0,0
2697487428265,30558843151,女士,22,2,1,大众用户,9,9,9.1,723.21,692.23,1336.96,9,31,16,9.03,917.47,18.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,8,8,0,0,0,0,NaN,1,0,0,1,1
2697416121172,27358497336,女士,25,3,1,集团用户,36.1,55.77,54.69,5970.83,4316.93,5278.39,916,636,488,48.85,5188.72,680,0,0,0,0,0,0,1,0,200,1,1,0,0,1,139,139,4.65,20.7,25.58,1,NaN,1,0,0,0,0
2697492778126,25873016689,先生,51,3,1,大众用户,89,76.2,106.84,2698.13,2170.77,5187.7,150,52,301,90.68,3352.2,167.67,0,0,31.54,0,0,0,0,0,NaN,NaN,0,0,0,0,58,58,0,0,0,1,2812218291,2,0,0,0,0
2697480880822,30458400659,女士,44,3,1,大众用户,34.4,35.34,44.94,8.67,2.62,257.48,83,100,249,38.23,89.59,144,0,1.14,6.84,0,0,0,0,0,NaN,NaN,0,0,0,1,38,38,0,0,0,0,NaN,1,0,0,1,0
2689437078249,26219099979,先生,39,3,1,大众用户,10.17,17.91,15.87,2.68,0.04,28.87,58,167,69,14.65,10.53,98,3.4,11.9,1.5,0.77,0.01,8.37,0,0,NaN,NaN,0,0,0,0,6,6,0,0,0,1,NaN,1,0,0,1,0
2697516039557,30460579620,女士,48,3,1,大众用户,19,23.02,19.97,0,107.96,151.97,29,95,34,20.66,86.64,52.67,0,1.71,0,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,NaN,0,0,NaN,1,0,0,0,0
2697425357708,27448400558,女士,53,3,1,大众用户,60,61.04,60,5634.7,6822.38,4727.66,223,154,114,60.35,5728.25,163.67,0.24,3.04,1.12,0,0,0,0,1,NaN,NaN,0,0,1,1,58,58,0,0,0,1,NaN,1,0,0,0,0
2697433720373,30959091982,女士,56,3,1,大众用户,15.09,27.53,21.81,6.14,0.07,0.35,285,442,397,21.48,2.19,374.67,12.3,26.5,20.7,1.79,0.03,0.11,0,0,NaN,NaN,0,0,0,0,10,10,0,0,0,0,NaN,1,0,0,1,0
2697506046406,27958821928,先生,45,3,1,大众用户,68,68,68.1,8912.52,5487.66,6703.22,315,123,177,68.03,7034.47,205,0,0,0,0,0,0,1,0,100,1,1,0,0,1,68,68,0,0,0,1,NaN,1,0,0,0,0
2697618561850,30458862580,女士,58,1,1,农村用户,29,29,29,1.25,0,0,588,611,513,29,0.42,570.67,0,0,0,0,0,0,1,0,100,1,1,0,0,1,18,18,0,0,0,1,NaN,1,0,0,0,0
2697631549489,27347152436,先生,21,0,1,大众用户,0,0,35.5,0,0.01,2511.18,0,0,0,11.83,837.06,0,0,0,0,0,0,35.5,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0.01,NaN,0,NaN,2,0,0,1,1
2697441396506,27358365102,女士,51,3,1,大众用户,12.5,14.7,26.85,0,0,1.45,514,496,889,18.02,0.48,633,0.3,2.7,14.85,0,0,0,0,0,NaN,NaN,0,0,0,0,9,9,0,0,0,1,NaN,1,0,0,1,1
2697432209821,28061289871,先生,50,4,1,农村用户,19,19.6,19.7,622.37,894.5,385.01,139,303,278,19.43,633.96,240,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,0,NaN,1,0,0,0,0
2697539009588,27971620125,先生,47,3,1,农村用户,28.29,28.95,38.95,5417.31,3049.15,3578.33,8,14,18,32.06,4014.93,13.33,0.19,0.95,0.95,0,0,0,0,0,NaN,NaN,0,0,0,1,8,8,0,0,0,0,NaN,1,0,0,0,0
2697573782364,27237574637,女士,53,3,1,农村用户,162.7,129.65,140.86,205.63,1747,819.66,1086,900,969,144.4,924.1,985,81.7,48.45,59.66,0,0,0,0,0,NaN,NaN,0,0,0,0,78,58,0,0,0,1,NaN,1,1,0,0,0
2689426625759,26231288787,女士,38,3,12,集团用户,42,42,42.3,363.9,141.67,353.03,13,28,6,42.1,286.2,15.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,38,38,0,0,0,1,NaN,1,0,0,0,0
2697484958271,27458376032,先生,43,3,1,大众用户,101.1,101.1,101,4745.64,3462.8,3220.24,455,297,452,101.07,3809.56,401.33,0,0,0,0,0,0,1,0,100,1,1,1,0,1,98,98,0,0,0,1,NaN,1,0,0,0,0
2697412434653,26131519504,先生,50,3,1,集团用户,73,73.1,73.9,1211.59,1389.6,1773.55,487,535,432,73.33,1458.25,484.67,0,0,0,0,0,0,1,0,100,1,1,0,0,1,68,68,0,0,0,1,NaN,1,0,0,0,0
2694521515366,28058691671,先生,31,4,1,集团用户,68,192.2,192.2,5120.79,2163.53,1697.27,210,172,257,150.8,2993.86,213,0,0,0,0,0,0,1,0,100,1,1,0,0,1,68,68,4.55,10.56,8.29,1,NaN,1,0,0,0,0
2697525750394,25744709532,先生,28,3,1,大众用户,68,68,68.1,5237.12,7395.33,7752.16,332,171,347,68.03,6794.87,283.33,0,0,0,0,0,0,1,0,100,1,1,0,0,1,68,68,0,0,0,1,5066354791,2,0,0,1,1
2697415286116,27358336407,女士,56,3,1,大众用户,18,69.24,62.81,7.85,258.29,32.83,422,976,823,50.02,99.66,740.33,0,51.04,44.81,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,0,NaN,1,0,1,0,0
2689421453806,26231414935,女士,59,3,14,大众用户,19.52,106.54,18.1,0.83,2545.72,1.48,156,91,69,48.05,849.34,105.33,1.52,2.09,0,0,86.45,0,0,0,NaN,NaN,0,0,0,0,18,18,0.15,0,0,0,NaN,1,0,0,0,0
2697446403517,27258337189,女士,59,3,1,大众用户,18,18,18.2,0,0,0,12,93,206,18.07,0,103.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,0,0,0,NaN,1,0,0,0,0
2697542604463,30958610864,女士,54,2,1,大众用户,9,9,9.1,11.75,9.64,8.55,187,177,105,9.03,9.98,156.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,9,9,0,0,0,1,NaN,1,0,0,0,0
2689433424598,25829261545,先生,53,4,6,集团用户,193.9,193.9,194.1,0.1,0.04,0.04,528,703,669,193.97,0.06,633.33,0,0,0,0,0,0,1,0,0,1,1,0,0,1,169,169,0,0,0,1,NaN,2,0,1,0,0
2697610993562,27337596447,先生,52,2,1,大众用户,181.49,110.81,62.94,708.07,303.38,257.49,2292,1379,871,118.41,422.98,1514,152.19,81.51,33.44,0,0,0,0,0,NaN,NaN,0,0,0,1,38,38,0,0,0,0,105474656,1,1,0,0,0
2697577091672,25892899580,女士,43,3,1,大众用户,79.3,79.3,79.1,4567.43,5899.34,1207.96,212,169,104,79.23,3891.58,161.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,78,58,0,0,0,1,NaN,1,0,0,0,0
2697462760569,26218312685,先生,46,4,1,集团用户,127,126.2,125.6,3562.13,1333.3,3798.91,863,872,921,126.27,2898.11,885.33,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,1,88,88,0,0,0,1,NaN,1,0,0,0,1
2689413187738,26218684316,先生,51,4,16,集团用户,136.5,139.3,141.99,4004.63,4846.47,6607.06,409,450,375,139.26,5152.72,411.33,0.24,0,0,0,0,0,1,0,100,1,1,1,0,1,99,99,7.89,0,15.55,1,NaN,1,0,0,0,0
2697561436871,30537603437,女士,27,2,1,大众用户,41.3,41.6,41.5,8975.89,5199.92,2528.89,21,79,94,41.47,5568.23,64.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,39,39,29.21,11.3,6.7,0,NaN,1,0,0,1,1
2689415122989,26218362006,女士,56,3,15,大众用户,69,69.1,69,919.88,724.31,781.18,215,547,346,69.03,808.46,369.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,68,68,8.98,7.07,0,1,NaN,1,0,0,0,0
2697641782987,30458601579,女士,35,3,1,农村用户,68,68,68,1131.41,913.62,8097.04,144,216,42,68,3380.69,134,0,0,0,0,0,0,1,0,100,1,1,0,1,0,68,68,0,0,0,1,NaN,1,0,0,0,0
2697475915766,31118407690,先生,27,3,1,农村用户,70.3,59.6,203.19,8346.71,3089.05,4616.58,289,224,297,111.03,5350.78,270,0,0,10.83,0,0,122.96,0,1,NaN,NaN,0,0,1,1,68,68,7.41,60.33,0,1,NaN,1,0,0,0,0
2697646528509,30460528824,先生,47,NaN,1,农村用户,19.2,19.2,19.2,8.35,6.63,5.64,169,51,130,19.2,6.87,116.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,0,NaN,0,0,0,0,0
2697634149860,31118255642,先生,33,2,1,大众用户,68.2,68.1,68,568.71,473.51,97.82,327,229,237,68.1,380.01,264.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,68,68,0,0,0,1,NaN,1,0,0,0,0
2697421658855,27258864335,先生,31,4,1,大众用户,39.1,39,39,2867.62,1200.92,215.35,18,7,13,39.03,1427.96,12.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,38,38,0,0,0,0,NaN,1,0,0,0,0
2697620413726,26131519180,女士,56,2,1,大众用户,58,83.27,58.1,1649.01,2054.05,1618.78,691,989,805,66.46,1773.95,828.33,0,25.27,0,0,0,0,0,0,NaN,NaN,0,0,0,0,99,99,8.05,10.03,7.9,1,NaN,1,0,0,0,0
2697449428586,27414199325,女士,38,3,1,大众用户,32.04,61.25,78.89,0,204.33,266.48,351,411,411,57.39,156.94,391,1.04,0,0,0,30.25,47.89,1,0,100,1,1,0,0,0,18,18,0,NaN,NaN,1,NaN,0,0,0,1,0
2694521306629,25870610132,女士,48,3,1,大众用户,21.3,24.5,21,0,0,0,216,221,223,22.27,0,220,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,0,0,1,NaN,1,0,0,0,0
2697565862590,27319588386,女士,37,3,1,校园用户,98,158,98.4,701.7,2303.27,1128.44,225,539,228,118.13,1377.8,330.67,0,0,0,0,0,0,1,0,60,1,1,1,0,0,58,58,71.46,0,0,1,NaN,1,0,0,0,0
2697614705451,26132165144,先生,48,2,1,大众用户,79,79,79.2,307.17,0,749.64,16,15,5,79.07,352.27,12,0,0,0,0,0,0,1,0,100,1,1,0,0,0,99,99,1.5,0,3.64,0,NaN,1,0,0,0,0
2689419705565,25829661799,先生,38,3,14,校园用户,10.4,8.45,9.95,0,0,0,342,257,296,9.6,0,298.33,2.4,0.45,1.95,0,0,0,0,0,NaN,NaN,0,0,0,0,8,8,0,0,0,1,NaN,0,0,0,0,0
